date,time_slot,demand_count,day_of_week,month,is_weekend,is_holiday,is_school_term,is_farming_season,is_month_boundary,season,consecutive_holiday_count,temperature,feels_like_temp,precipitation_mm,snowfall_cm,wind_speed,weather_label,is_extreme_weather,lag_1_demand,lag_7_demand,lag_14_demand,rolling_7day_avg,rolling_14day_avg,days_since_last_operation
2022-11-16,evening,0,2,11,0,0,1,0,0,autumn,0,14.4,14.2,0.0,0.0,2.6,sunny,0,0.0,0.0,1.0,0.0,0.14,1.0
2022-11-16,morning,0,2,11,0,0,1,0,0,autumn,0,14.4,14.2,0.0,0.0,2.6,sunny,0,0.0,0.0,1.0,0.14,0.21,1.0
2022-11-17,daytime,0,3,11,0,0,1,0,0,autumn,0,9.5,8.4,10.2,0.0,4.8,rainy,0,1.0,0.0,0.0,0.14,0.21,1.0
2022-11-17,evening,0,3,11,0,0,1,0,0,autumn,0,9.5,8.4,10.2,0.0,4.8,rainy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-11-17,morning,0,3,11,0,0,1,0,0,autumn,0,9.5,8.4,10.2,0.0,4.8,rainy,0,0.0,0.0,0.0,0.14,0.14,1.0
2022-11-18,daytime,0,4,11,0,0,1,0,0,autumn,0,10.8,10.8,0.9,0.0,1.4,rainy,0,0.0,0.0,0.0,0.14,0.21,1.0
2022-11-18,evening,0,4,11,0,0,1,0,0,autumn,0,10.8,10.8,0.9,0.0,1.4,rainy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-11-18,morning,0,4,11,0,0,1,0,0,autumn,0,10.8,10.8,0.9,0.0,1.4,rainy,0,0.0,1.0,0.0,0.14,0.14,1.0
2022-11-19,daytime,1,5,11,1,0,0,0,0,autumn,1,5.2,5.2,0.0,0.0,1.3,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2022-11-19,evening,0,5,11,1,0,0,0,0,autumn,1,5.2,5.2,0.0,0.0,1.3,sunny,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-11-19,morning,0,5,11,1,0,0,0,0,autumn,1,5.2,5.2,0.0,0.0,1.3,sunny,0,0.0,0.0,0.0,0.0,0.14,1.0
2022-11-20,daytime,0,6,11,1,0,0,0,0,autumn,2,15.1,15.1,0.0,0.0,0.2,cloudy,0,1.0,0.0,1.0,0.29,0.29,1.0
2022-11-20,evening,0,6,11,1,0,0,0,0,autumn,2,15.1,15.1,0.0,0.0,0.2,cloudy,0,0.0,0.0,1.0,0.0,0.07,1.0
2022-11-20,morning,0,6,11,1,0,0,0,0,autumn,2,15.1,15.1,0.0,0.0,0.2,cloudy,0,0.0,0.0,0.0,0.0,0.14,1.0
2022-11-21,daytime,0,0,11,0,0,1,0,0,autumn,0,11.5,11.1,0.0,0.0,2.9,cloudy,0,0.0,0.0,0.0,0.29,0.21,1.0
2022-11-21,evening,0,0,11,0,0,1,0,0,autumn,0,11.5,11.1,0.0,0.0,2.9,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-21,morning,1,0,11,0,0,1,0,0,autumn,0,11.5,11.1,0.0,0.0,2.9,cloudy,0,0.0,0.0,1.0,0.0,0.14,1.0
2022-11-22,daytime,0,1,11,0,0,1,0,0,autumn,0,7.8,6.9,0.0,0.0,4.3,sunny,0,0.0,0.0,1.0,0.29,0.21,1.0
2022-11-22,evening,0,1,11,0,0,1,0,0,autumn,0,7.8,6.9,0.0,0.0,4.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-22,morning,1,1,11,0,0,1,0,0,autumn,0,7.8,6.9,0.0,0.0,4.3,sunny,0,1.0,0.0,0.0,0.14,0.14,1.0
2022-11-23,daytime,0,2,11,0,1,1,0,0,autumn,1,15.8,15.8,0.0,0.0,0.9,sunny,0,0.0,1.0,0.0,0.29,0.14,1.0
2022-11-23,evening,0,2,11,0,1,1,0,0,autumn,1,15.8,15.8,0.0,0.0,0.9,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-23,morning,0,2,11,0,1,1,0,0,autumn,1,15.8,15.8,0.0,0.0,0.9,sunny,0,1.0,0.0,0.0,0.29,0.21,1.0
2022-11-24,daytime,0,3,11,0,0,1,0,0,autumn,0,8.2,8.2,1.8,0.0,0.1,rainy,0,0.0,0.0,0.0,0.14,0.14,1.0
2022-11-24,evening,0,3,11,0,0,1,0,0,autumn,0,8.2,8.2,1.8,0.0,0.1,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-24,morning,0,3,11,0,0,1,0,0,autumn,0,8.2,8.2,1.8,0.0,0.1,rainy,0,0.0,0.0,0.0,0.29,0.21,1.0
2022-11-25,daytime,2,4,11,0,0,1,0,1,autumn,0,10.1,10.1,0.0,0.0,0.0,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2022-11-25,evening,0,4,11,0,0,1,0,1,autumn,0,10.1,10.1,0.0,0.0,0.0,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-25,morning,0,4,11,0,0,1,0,1,autumn,0,10.1,10.1,0.0,0.0,0.0,sunny,0,0.0,0.0,1.0,0.29,0.21,1.0
2022-11-26,daytime,0,5,11,1,0,0,0,1,autumn,1,8.2,8.2,0.0,0.0,1.2,sunny,0,2.0,1.0,0.0,0.43,0.29,1.0
2022-11-26,evening,0,5,11,1,0,0,0,1,autumn,1,8.2,8.2,0.0,0.0,1.2,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-26,morning,0,5,11,1,0,0,0,1,autumn,1,8.2,8.2,0.0,0.0,1.2,sunny,0,0.0,0.0,0.0,0.29,0.14,1.0
2022-11-27,daytime,0,6,11,1,0,0,0,1,autumn,2,15.4,15.4,13.8,0.0,0.6,rainy,0,0.0,0.0,0.0,0.29,0.29,1.0
2022-11-27,evening,0,6,11,1,0,0,0,1,autumn,2,15.4,15.4,13.8,0.0,0.6,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-27,morning,0,6,11,1,0,0,0,1,autumn,2,15.4,15.4,13.8,0.0,0.6,rainy,0,0.0,0.0,0.0,0.29,0.14,1.0
2022-11-28,daytime,0,0,11,0,0,1,0,1,autumn,0,12.4,11.6,5.6,0.0,4.0,rainy,0,0.0,0.0,0.0,0.29,0.29,1.0
2022-11-28,evening,0,0,11,0,0,1,0,1,autumn,0,12.4,11.6,5.6,0.0,4.0,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-28,morning,0,0,11,0,0,1,0,1,autumn,0,12.4,11.6,5.6,0.0,4.0,rainy,0,0.0,1.0,0.0,0.29,0.14,1.0
2022-11-29,daytime,0,1,11,0,0,1,0,1,autumn,0,11.7,10.3,0.0,0.0,5.4,sunny,0,0.0,0.0,0.0,0.29,0.29,1.0
2022-11-29,evening,0,1,11,0,0,1,0,1,autumn,0,11.7,10.3,0.0,0.0,5.4,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-29,morning,0,1,11,0,0,1,0,1,autumn,0,11.7,10.3,0.0,0.0,5.4,sunny,0,0.0,1.0,0.0,0.14,0.14,1.0
2022-11-30,daytime,0,2,11,0,0,1,0,1,autumn,0,18.6,18.6,38.7,0.0,0.3,rainy,1,0.0,0.0,1.0,0.29,0.29,1.0
2022-11-30,evening,0,2,11,0,0,1,0,1,autumn,0,18.6,18.6,38.7,0.0,0.3,rainy,1,0.0,0.0,0.0,0.0,0.0,1.0
2022-11-30,morning,0,2,11,0,0,1,0,1,autumn,0,18.6,18.6,38.7,0.0,0.3,rainy,1,0.0,0.0,0.0,0.0,0.14,1.0
2022-12-01,daytime,1,3,12,0,0,1,0,1,winter,0,5.1,5.1,0.0,0.0,0.1,cloudy,0,0.0,0.0,0.0,0.29,0.21,1.0
2022-12-01,evening,0,3,12,0,0,1,0,1,winter,0,5.1,5.1,0.0,0.0,0.1,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-01,morning,0,3,12,0,0,1,0,1,winter,0,5.1,5.1,0.0,0.0,0.1,cloudy,0,0.0,0.0,0.0,0.0,0.14,1.0
2022-12-02,daytime,0,4,12,0,0,1,0,1,winter,0,9.9,9.7,0.0,0.0,2.6,sunny,0,1.0,2.0,0.0,0.43,0.29,1.0
2022-12-02,evening,1,4,12,0,0,1,0,1,winter,0,9.9,9.7,0.0,0.0,2.6,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-02,morning,0,4,12,0,0,1,0,1,winter,0,9.9,9.7,0.0,0.0,2.6,sunny,0,0.0,0.0,0.0,0.0,0.14,1.0
2022-12-03,daytime,0,5,12,1,0,0,0,1,winter,1,3.6,2.9,0.0,0.0,3.7,sunny,0,0.0,0.0,1.0,0.14,0.29,1.0
2022-12-03,evening,0,5,12,1,0,0,0,1,winter,1,3.6,2.9,0.0,0.0,3.7,sunny,0,1.0,0.0,0.0,0.14,0.07,1.0
2022-12-03,morning,0,5,12,1,0,0,0,1,winter,1,3.6,2.9,0.0,0.0,3.7,sunny,0,0.0,0.0,0.0,0.0,0.14,1.0
2022-12-04,daytime,0,6,12,1,0,0,0,1,winter,2,8.0,7.9,0.0,0.0,2.2,cloudy,0,0.0,0.0,0.0,0.14,0.21,1.0
2022-12-04,evening,0,6,12,1,0,0,0,1,winter,2,8.0,7.9,0.0,0.0,2.2,cloudy,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-04,morning,0,6,12,1,0,0,0,1,winter,2,8.0,7.9,0.0,0.0,2.2,cloudy,0,0.0,0.0,0.0,0.0,0.14,1.0
2022-12-05,daytime,1,0,12,0,0,1,0,1,winter,0,2.0,1.5,0.0,0.0,3.3,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2022-12-05,evening,0,0,12,0,0,1,0,1,winter,0,2.0,1.5,0.0,0.0,3.3,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-05,morning,0,0,12,0,0,1,0,1,winter,0,2.0,1.5,0.0,0.0,3.3,sunny,0,0.0,0.0,1.0,0.0,0.14,1.0
2022-12-06,daytime,1,1,12,0,0,1,0,0,winter,0,4.7,4.7,17.9,0.0,1.9,rainy,0,1.0,0.0,0.0,0.29,0.29,1.0
2022-12-06,evening,0,1,12,0,0,1,0,0,winter,0,4.7,4.7,17.9,0.0,1.9,rainy,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-06,morning,0,1,12,0,0,1,0,0,winter,0,4.7,4.7,17.9,0.0,1.9,rainy,0,0.0,0.0,1.0,0.0,0.07,1.0
2022-12-07,daytime,0,2,12,0,0,1,0,0,winter,0,4.6,4.5,5.1,0.0,2.3,rainy,0,1.0,0.0,0.0,0.43,0.36,1.0
2022-12-07,evening,0,2,12,0,0,1,0,0,winter,0,4.6,4.5,5.1,0.0,2.3,rainy,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-07,morning,0,2,12,0,0,1,0,0,winter,0,4.6,4.5,5.1,0.0,2.3,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-08,daytime,0,3,12,0,0,1,0,0,winter,0,9.0,7.6,0.0,0.0,5.6,sunny,0,0.0,1.0,0.0,0.43,0.36,1.0
2022-12-08,evening,1,3,12,0,0,1,0,0,winter,0,9.0,7.6,0.0,0.0,5.6,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-08,morning,0,3,12,0,0,1,0,0,winter,0,9.0,7.6,0.0,0.0,5.6,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-09,daytime,0,4,12,0,0,1,0,0,winter,0,9.2,9.2,0.0,0.0,0.6,cloudy,0,0.0,0.0,2.0,0.29,0.36,1.0
2022-12-09,evening,0,4,12,0,0,1,0,0,winter,0,9.2,9.2,0.0,0.0,0.6,cloudy,0,1.0,1.0,0.0,0.29,0.14,1.0
2022-12-09,morning,0,4,12,0,0,1,0,0,winter,0,9.2,9.2,0.0,0.0,0.6,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-10,daytime,1,5,12,1,0,0,0,0,winter,1,9.6,8.9,0.0,0.0,3.8,sunny,0,0.0,0.0,0.0,0.29,0.21,1.0
2022-12-10,evening,0,5,12,1,0,0,0,0,winter,1,9.6,8.9,0.0,0.0,3.8,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2022-12-10,morning,0,5,12,1,0,0,0,0,winter,1,9.6,8.9,0.0,0.0,3.8,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-11,daytime,1,6,12,1,0,0,0,0,winter,2,2.3,2.3,2.6,0.0,0.6,rainy,0,1.0,0.0,0.0,0.43,0.29,1.0
2022-12-11,evening,0,6,12,1,0,0,0,0,winter,2,2.3,2.3,2.6,0.0,0.6,rainy,0,0.0,0.0,0.0,0.14,0.14,1.0
2022-12-11,morning,0,6,12,1,0,0,0,0,winter,2,2.3,2.3,2.6,0.0,0.6,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-12,daytime,0,0,12,0,0,1,0,0,winter,0,1.5,1.5,0.0,0.0,0.3,sunny,0,1.0,1.0,0.0,0.57,0.36,1.0
2022-12-12,evening,0,0,12,0,0,1,0,0,winter,0,1.5,1.5,0.0,0.0,0.3,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2022-12-12,morning,0,0,12,0,0,1,0,0,winter,0,1.5,1.5,0.0,0.0,0.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-13,daytime,0,1,12,0,0,1,0,0,winter,0,9.4,9.4,14.6,0.0,1.5,rainy,0,0.0,1.0,0.0,0.43,0.36,1.0
2022-12-13,evening,0,1,12,0,0,1,0,0,winter,0,9.4,9.4,14.6,0.0,1.5,rainy,0,0.0,0.0,0.0,0.14,0.14,1.0
2022-12-13,morning,0,1,12,0,0,1,0,0,winter,0,9.4,9.4,14.6,0.0,1.5,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-14,daytime,1,2,12,0,0,1,0,0,winter,0,1.7,1.7,0.0,0.0,1.6,sunny,0,0.0,0.0,0.0,0.29,0.36,1.0
2022-12-14,evening,0,2,12,0,0,1,0,0,winter,0,1.7,1.7,0.0,0.0,1.6,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2022-12-14,morning,0,2,12,0,0,1,0,0,winter,0,1.7,1.7,0.0,0.0,1.6,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-15,daytime,0,3,12,0,0,1,0,0,winter,0,4.4,4.4,0.0,0.0,1.3,sunny,0,1.0,0.0,1.0,0.43,0.43,1.0
2022-12-15,evening,0,3,12,0,0,1,0,0,winter,0,4.4,4.4,0.0,0.0,1.3,sunny,0,0.0,1.0,0.0,0.14,0.14,1.0
2022-12-15,morning,0,3,12,0,0,1,0,0,winter,0,4.4,4.4,0.0,0.0,1.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-16,daytime,1,4,12,0,0,1,0,0,winter,0,11.2,11.0,0.0,0.0,2.6,cloudy,0,0.0,0.0,0.0,0.43,0.36,1.0
2022-12-16,evening,0,4,12,0,0,1,0,0,winter,0,11.2,11.0,0.0,0.0,2.6,cloudy,0,0.0,0.0,1.0,0.0,0.14,1.0
2022-12-16,morning,0,4,12,0,0,1,0,0,winter,0,11.2,11.0,0.0,0.0,2.6,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-17,daytime,0,5,12,1,0,0,0,0,winter,1,4.4,1.3,0.0,0.0,9.7,cloudy,0,1.0,1.0,0.0,0.57,0.43,1.0
2022-12-17,evening,0,5,12,1,0,0,0,0,winter,1,4.4,1.3,0.0,0.0,9.7,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-12-17,morning,0,5,12,1,0,0,0,0,winter,1,4.4,1.3,0.0,0.0,9.7,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-18,daytime,0,6,12,1,0,0,0,0,winter,2,9.7,9.7,9.8,0.0,0.1,rainy,0,0.0,1.0,0.0,0.43,0.43,1.0
2022-12-18,evening,0,6,12,1,0,0,0,0,winter,2,9.7,9.7,9.8,0.0,0.1,rainy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-12-18,morning,0,6,12,1,0,0,0,0,winter,2,9.7,9.7,9.8,0.0,0.1,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-19,daytime,0,0,12,0,0,1,0,0,winter,0,9.9,9.9,0.0,0.0,1.0,cloudy,0,0.0,0.0,1.0,0.29,0.43,1.0
2022-12-19,evening,0,0,12,0,0,1,0,0,winter,0,9.9,9.9,0.0,0.0,1.0,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-12-19,morning,0,0,12,0,0,1,0,0,winter,0,9.9,9.9,0.0,0.0,1.0,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-20,daytime,0,1,12,0,0,1,0,0,winter,0,8.5,6.3,0.0,0.0,7.4,cloudy,0,0.0,0.0,1.0,0.29,0.36,1.0
2022-12-20,evening,0,1,12,0,0,1,0,0,winter,0,8.5,6.3,0.0,0.0,7.4,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-12-20,morning,1,1,12,0,0,1,0,0,winter,0,8.5,6.3,0.0,0.0,7.4,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-21,daytime,1,2,12,0,0,1,0,0,winter,0,14.6,14.6,0.0,0.0,1.3,sunny,0,0.0,1.0,0.0,0.29,0.29,1.0
2022-12-21,evening,0,2,12,0,0,1,0,0,winter,0,14.6,14.6,0.0,0.0,1.3,sunny,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-12-21,morning,0,2,12,0,0,1,0,0,winter,0,14.6,14.6,0.0,0.0,1.3,sunny,0,1.0,0.0,0.0,0.14,0.07,1.0
2022-12-22,daytime,0,3,12,0,0,1,0,0,winter,0,-0.2,-0.2,0.0,0.0,1.2,sunny,0,1.0,0.0,0.0,0.29,0.36,1.0
2022-12-22,evening,0,3,12,0,0,1,0,0,winter,0,-0.2,-0.2,0.0,0.0,1.2,sunny,0,0.0,0.0,1.0,0.0,0.07,1.0
2022-12-22,morning,0,3,12,0,0,1,0,0,winter,0,-0.2,-0.2,0.0,0.0,1.2,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-23,daytime,1,4,12,0,0,1,0,0,winter,0,7.3,5.1,0.0,0.0,7.5,sunny,0,0.0,1.0,0.0,0.29,0.36,1.0
2022-12-23,evening,0,4,12,0,0,1,0,0,winter,0,7.3,5.1,0.0,0.0,7.5,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-23,morning,0,4,12,0,0,1,0,0,winter,0,7.3,5.1,0.0,0.0,7.5,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-24,daytime,0,5,12,1,0,0,0,0,winter,1,3.3,0.4,0.0,0.0,9.3,sunny,0,1.0,0.0,1.0,0.29,0.43,1.0
2022-12-24,evening,0,5,12,1,0,0,0,0,winter,1,3.3,0.4,0.0,0.0,9.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-24,morning,0,5,12,1,0,0,0,0,winter,1,3.3,0.4,0.0,0.0,9.3,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-25,daytime,1,6,12,1,0,0,0,1,winter,2,14.2,10.6,0.0,0.0,11.1,cloudy,1,0.0,0.0,1.0,0.29,0.36,1.0
2022-12-25,evening,0,6,12,1,0,0,0,1,winter,2,14.2,10.6,0.0,0.0,11.1,cloudy,1,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-25,morning,0,6,12,1,0,0,0,1,winter,2,14.2,10.6,0.0,0.0,11.1,cloudy,1,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-26,daytime,0,0,12,0,0,0,0,1,winter,0,0.2,-0.4,0.0,0.0,3.4,sunny,0,1.0,0.0,0.0,0.43,0.36,1.0
2022-12-26,evening,1,0,12,0,0,0,0,1,winter,0,0.2,-0.4,0.0,0.0,3.4,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2022-12-26,morning,0,0,12,0,0,0,0,1,winter,0,0.2,-0.4,0.0,0.0,3.4,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-27,daytime,0,1,12,0,0,0,0,1,winter,0,-0.4,-0.4,0.0,0.0,0.7,cloudy,0,0.0,0.0,0.0,0.43,0.36,1.0
2022-12-27,evening,0,1,12,0,0,0,0,1,winter,0,-0.4,-0.4,0.0,0.0,0.7,cloudy,0,1.0,0.0,0.0,0.14,0.07,1.0
2022-12-27,morning,0,1,12,0,0,0,0,1,winter,0,-0.4,-0.4,0.0,0.0,0.7,cloudy,0,0.0,1.0,0.0,0.14,0.07,1.0
2022-12-28,daytime,0,2,12,0,0,0,0,1,winter,0,3.3,3.3,8.5,0.0,0.8,rainy,0,0.0,1.0,1.0,0.43,0.36,1.0
2022-12-28,evening,1,2,12,0,0,0,0,1,winter,0,3.3,3.3,8.5,0.0,0.8,rainy,0,0.0,0.0,0.0,0.14,0.07,1.0
2022-12-28,morning,0,2,12,0,0,0,0,1,winter,0,3.3,3.3,8.5,0.0,0.8,rainy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-12-29,daytime,0,3,12,0,0,0,0,1,winter,0,9.0,6.3,0.0,0.0,8.8,cloudy,0,0.0,0.0,0.0,0.29,0.29,1.0
2022-12-29,evening,0,3,12,0,0,0,0,1,winter,0,9.0,6.3,0.0,0.0,8.8,cloudy,0,1.0,0.0,0.0,0.29,0.14,1.0
2022-12-29,morning,0,3,12,0,0,0,0,1,winter,0,9.0,6.3,0.0,0.0,8.8,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-12-30,daytime,1,4,12,0,0,0,0,1,winter,0,3.2,3.2,0.0,0.0,1.9,cloudy,0,0.0,1.0,1.0,0.29,0.29,1.0
2022-12-30,evening,0,4,12,0,0,0,0,1,winter,0,3.2,3.2,0.0,0.0,1.9,cloudy,0,0.0,0.0,0.0,0.29,0.14,1.0
2022-12-30,morning,0,4,12,0,0,0,0,1,winter,0,3.2,3.2,0.0,0.0,1.9,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2022-12-31,daytime,0,5,12,1,1,0,0,1,winter,1,8.0,8.0,0.0,0.0,0.7,sunny,0,1.0,0.0,0.0,0.29,0.29,1.0
2022-12-31,evening,1,5,12,1,1,0,0,1,winter,1,8.0,8.0,0.0,0.0,0.7,sunny,0,0.0,0.0,0.0,0.29,0.14,1.0
2022-12-31,morning,0,5,12,1,1,0,0,1,winter,1,8.0,8.0,0.0,0.0,0.7,sunny,0,0.0,0.0,0.0,0.0,0.07,1.0
2023-01-01,daytime,1,6,1,1,1,0,0,1,winter,2,2.6,2.2,0.0,0.0,3.1,cloudy,0,0.0,1.0,0.0,0.29,0.29,1.0
2023-01-01,evening,0,6,1,1,1,0,0,1,winter,2,2.6,2.2,0.0,0.0,3.1,cloudy,0,1.0,0.0,0.0,0.43,0.21,1.0
2023-01-01,morning,0,6,1,1,1,0,0,1,winter,2,2.6,2.2,0.0,0.0,3.1,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2023-01-02,daytime,0,0,1,0,1,0,0,1,winter,3,1.0,1.0,0.0,0.0,1.1,cloudy,0,1.0,0.0,0.0,0.29,0.36,1.0
2023-01-02,evening,0,0,1,0,1,0,0,1,winter,3,1.0,1.0,0.0,0.0,1.1,cloudy,0,0.0,1.0,0.0,0.43,0.21,1.0
2023-01-02,morning,0,0,1,0,1,0,0,1,winter,3,1.0,1.0,0.0,0.0,1.1,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2023-01-03,daytime,0,1,1,0,0,0,0,1,winter,0,-7.0,-7.8,0.0,0.0,4.1,sunny,0,0.0,0.0,0.0,0.29,0.36,1.0
2023-01-03,evening,0,1,1,0,0,0,0,1,winter,0,-7.0,-7.8,0.0,0.0,4.1,sunny,0,0.0,0.0,0.0,0.29,0.21,1.0
2023-01-03,morning,0,1,1,0,0,0,0,1,winter,0,-7.0,-7.8,0.0,0.0,4.1,sunny,0,0.0,0.0,1.0,0.0,0.07,1.0
2023-01-04,daytime,0,2,1,0,0,0,0,1,winter,0,6.6,6.6,0.8,0.0,0.0,rainy,0,0.0,0.0,1.0,0.29,0.36,1.0
2023-01-04,evening,1,2,1,0,0,0,0,1,winter,0,6.6,6.6,0.8,0.0,0.0,rainy,0,0.0,1.0,0.0,0.29,0.21,1.0
2023-01-04,morning,0,2,1,0,0,0,0,1,winter,0,6.6,6.6,0.8,0.0,0.0,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-05,daytime,0,3,1,0,0,0,0,1,winter,0,-0.1,-0.1,2.2,8.3,1.8,snowy,1,0.0,0.0,0.0,0.29,0.29,1.0
2023-01-05,evening,0,3,1,0,0,0,0,1,winter,0,-0.1,-0.1,2.2,8.3,1.8,snowy,1,1.0,0.0,0.0,0.29,0.29,1.0
2023-01-05,morning,0,3,1,0,0,0,0,1,winter,0,-0.1,-0.1,2.2,8.3,1.8,snowy,1,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-06,daytime,0,4,1,0,0,0,0,0,winter,0,-0.9,-0.9,0.0,0.0,1.0,sunny,0,0.0,1.0,1.0,0.29,0.29,1.0
2023-01-06,evening,0,4,1,0,0,0,0,0,winter,0,-0.9,-0.9,0.0,0.0,1.0,sunny,0,0.0,0.0,0.0,0.29,0.29,1.0
2023-01-06,morning,0,4,1,0,0,0,0,0,winter,0,-0.9,-0.9,0.0,0.0,1.0,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-07,daytime,0,5,1,1,0,0,0,0,winter,1,1.0,1.0,0.0,0.0,1.3,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2023-01-07,evening,0,5,1,1,0,0,0,0,winter,1,1.0,1.0,0.0,0.0,1.3,sunny,0,0.0,1.0,0.0,0.29,0.29,1.0
2023-01-07,morning,0,5,1,1,0,0,0,0,winter,1,1.0,1.0,0.0,0.0,1.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-08,daytime,0,6,1,1,0,0,0,0,winter,2,0.1,0.1,11.4,0.0,0.0,rainy,0,0.0,1.0,1.0,0.14,0.21,1.0
2023-01-08,evening,0,6,1,1,0,0,0,0,winter,2,0.1,0.1,11.4,0.0,0.0,rainy,0,0.0,0.0,0.0,0.14,0.29,1.0
2023-01-08,morning,0,6,1,1,0,0,0,0,winter,2,0.1,0.1,11.4,0.0,0.0,rainy,0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-09,daytime,0,0,1,0,1,1,0,0,winter,3,1.6,1.6,0.0,0.0,0.9,cloudy,0,0.0,0.0,0.0,0.0,0.14,1.0
2023-01-09,evening,0,0,1,0,1,1,0,0,winter,3,1.6,1.6,0.0,0.0,0.9,cloudy,0,0.0,0.0,1.0,0.14,0.29,1.0
2023-01-09,morning,0,0,1,0,1,1,0,0,winter,3,1.6,1.6,0.0,0.0,0.9,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-10,daytime,0,1,1,0,0,1,0,0,winter,0,6.3,6.3,0.0,0.0,0.3,sunny,0,0.0,0.0,0.0,0.0,0.14,1.0
2023-01-10,evening,0,1,1,0,0,1,0,0,winter,0,6.3,6.3,0.0,0.0,0.3,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2023-01-10,morning,0,1,1,0,0,1,0,0,winter,0,6.3,6.3,0.0,0.0,0.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-11,daytime,0,2,1,0,0,1,0,0,winter,0,-4.6,-4.7,0.0,0.0,2.2,cloudy,0,0.0,0.0,0.0,0.0,0.14,1.0
